Names,Call,Category,GTIRT17,start_time,end_time,count
CALLER:,okay severalinaudiblewords okay okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,overspeaking severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,right so when you say a fire what was it the cooker or something,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudible words there is already fire severalinaudiblewords get down here severalinaudiblewords get down get down get down,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,all right listen to me,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,listen we re dealing with a fire on the fourth floor okay is it the smoke,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,overspeaking there is fire on the twenty second floor,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,on the twenty two floor in your,Floor,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,overspeaking,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,kitchen yeah,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yes yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay all right just the twenty second floor yeah,Floor,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,flat one hundred ninety two so there s a fire in the kitchen,Flat,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay all right then so who s in the flat with you,People,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay all right so you ve got the kitchen door shut have you right,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay all right have you got anything there you can put around the door to stop the smoke coming trough,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay cushions blankets or anything like that just put them round the door,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,and get yourself as far away from it as possible,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,all right then okay right just bear with me i m just gonna speak to the crews on the scene,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,yeah right so listen so tell me what s happening there,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello can you tell me what s happening can you hear me,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello hello yeah what s going on there,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,inaudible the fire is coming from the kitchen side,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay what the through the door,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,no not from the through the door it s just in the fire is inside the kitchen overspeaking,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,oh right so look so the fire s in the kitchen,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay all right and at the moment what is it smoke coming trough the door,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yes the smoke severalinaudiblewords everybody s coughing now,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,everyone s coughing are they,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,is it a fire overspeaking,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,is it a fire yeah in the house yeah so the fire s come into the kitchen,Fire,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,so okay well listen,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,are you able to stop the smoke coming in at all or is it too much,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,overspeaking the smoke is severalinaudiblewords,Smoke,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,you ve put everything down have you,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah yeah,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,okay,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,we ve put the mattress on the floor,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,all right well listen i mean at the moment we re advising people to stay in their flats but if you ve got a fire in your flat it s your decision you may have to try and get out okay how near are you to the stairwell,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,how near are you to the stairs,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yes,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,how near are you to the stairs,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,two adults five children,People,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,yeah we are trapped overspeaking,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,is that right you ve got five children there have you,People,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,severalinaudiblewords,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,overspeaking,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,how young s your children,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello can you hear me,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,noreply,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,hello dundee can i help,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,have they gone have they all right thank you,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,yeah they ve gone,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
OPERATOR:,thank you inaudible,none,GTIRT17-00606,2017-06-14 02:10:31,2017-06-14 02:16:55,118
CALLER:,hello sorry i kept calling you but we re really scared and we don t know what to do,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,what floor are you on,Floor,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,severalinaudiblewords the twelfth floor,Floor,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,the twelfth floor,Floor,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,okay i mean is it that there s a lot of smoke outside your place as well,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,severalinaudiblewords when you go outside the door you can see just smoke inaudible and outside severalinaudiblewords,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,i mean is it i can advise you if you think it s safe to try and leave it s up to you but i would,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,overspeaking,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,normally we say block up the where the smoke coming in,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah but are the firemen going to come,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yes they the firemen are there they know you re there they re going to come and find you okay there s just lots of floors isn t there that s the trouble,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,is it all all right,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,pardon,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,is it all going well,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,i can t hear what you re saying,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,is the fire being overspeaking,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yeah they re putting the fire out they re trying to put the fire out okay,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,okay,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,i mean you say you can t get out,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,hello,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,hello i m still here,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah there is too much smoke we re it s inaudible our lungs,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,it s what sorry,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,we couldn t breathe,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yeah can you block up the smoke coming in a bit more,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah we have,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yeah can you is there any window you ve got that would open into fresh air,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,severalinaudiblewords smoke,Smoke,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,what every window you open is giving overspeaking,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah not inaudible i have one in my room which let us fresh air but,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,what,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,to inaudible overspeaking okay,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,severalinaudiblewords,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,sorry you ll have to say that again there s a lot of noise in here,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,overspeaking fireballs falling inaudible,Fire,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,sorry,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,fireballs fireballs there s fireballs severalinaudiblewords they re falling down on us,Fire,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,what s falling down,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,fireballs,Fire,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,fireballs are falling down what past your window,Fire,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,oh you ll have to keep away from that you did say that you had a window that did open into the fresh air didn t you,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yeah so how many of you in there,People,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,three,People,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,three are you all able to get near that window with the fresh air,People,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yes,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yes okay that s the best thing,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,are you can you block it up any more,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,inaudible we ll try but,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,you don t what,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,we ll try to but i don t know,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yeah i think that s the best thing block it up a bit more all keep near that window with the fresh air,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,yeah yeah,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,that is the really best thing you if you can t get out you know if it s too smoky outside then that is the best thing to do block it all up and it,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,yes the firemen will come okay and they re on they know you re on the twelfth floor,Floor,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,okay thank you,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,okay you take care all right,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,thank you,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,thank you,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
CALLER:,bye,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,bye,none,GTIRT17-00609,2017-06-14 02:15:07,2017-06-14 02:18:46,65
OPERATOR:,fire brigade hello,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,hello,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,yeah fire brigade can i help you,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,i m reporting a yeah i m reporting the fire at grenfell tower which you should know about,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,yeah we re already on our way to it yeah we re on actually on scene dealing with it now,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah i know but i m still on the twentyfirst floor,Floor,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,sir i can t hear you can you,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,and i can t get out i said i m still on the twentyfirst floor,Floor,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,you re on the twentyfirst floor right,Floor,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,and,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,yeah,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah and we can t get out and i ve got a heavily pregnant wife,People,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,the twentyfirst floor and what flat number are you please,Floor,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,one hundred eighty three,Flat,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,one hundred eighty three so there s you and your wife anybody else,People,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah me and my wife three kids and my neighbour,People,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,so three children and your neighbour so is your neighbour an adult,People,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,it s all right because what we re doing is we re telling our command units that are on the scene and they re going around the flats so i just need to confirm you re flat one hundred eighty three twentyfirst floor,Flat,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
OPERATOR:,there s two,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
CALLER:,yeah,none,GTIRT17-00614,2017-06-14 02:21:04,2017-06-14 02:22:32,40
